game_id,seed,game_index_within_seed,strategy,winner,village_win,wolf_win,seer_seat,seer_side,seer_seat_type,wolf_seats,wolves_on_edge,wolves_on_inner,wolves_left_side,wolves_right_side,first_check_target,first_check_target_role,first_check_target_is_wolf,first_check_target_seat_type,first_check_target_side,all_seer_check_targets_in_order,all_seer_check_roles_in_order,total_seer_checks,seer_found_any_wolf,seer_found_wolf_count,first_check_wolf,seer_survived_to_game_end,seer_death_round,total_rounds,final_alive_players,final_alive_wolves,final_alive_villagers
random_seed_43_game_27,43,27,random,village,1,0,3,left,inner,"[1,6,9]",2,1,1,2,1,werewolf,1,edge,left,"[1,6,2]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,1,,3,2,0,2
random_seed_43_game_28,43,28,random,wolf,0,1,1,left,edge,"[4,6,10]",2,1,1,2,10,werewolf,1,edge,right,"[10,4]","[""werewolf"",""werewolf""]",2,1,2,1,0,2,4,2,1,1
random_seed_43_game_29,43,29,random,wolf,0,1,7,right,inner,"[1,3,9]",1,2,2,1,1,werewolf,1,edge,left,"[1,10,5]","[""werewolf"",""witch"",""villager""]",3,1,1,1,0,3,4,2,1,1
random_seed_43_game_30,43,30,random,village,1,0,5,left,edge,"[2,3,6]",1,2,2,1,1,villager,0,edge,left,"[1,10]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,0,4
random_seed_43_game_31,43,31,random,wolf,0,1,2,left,inner,"[1,5,7]",2,1,2,1,6,villager,0,edge,right,[6],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_43_game_32,43,32,random,wolf,0,1,10,right,edge,"[1,2,4]",1,2,3,0,4,werewolf,1,inner,left,"[4,7,8,6]","[""werewolf"",""witch"",""villager"",""villager""]",4,1,1,1,1,,4,2,1,1
random_seed_43_game_33,43,33,random,wolf,0,1,6,right,edge,"[3,5,9]",1,2,2,1,4,hunter,0,inner,left,"[4,10,7]","[""hunter"",""villager"",""villager""]",3,0,0,0,1,,3,4,2,2
random_seed_43_game_34,43,34,random,wolf,0,1,1,left,edge,"[8,9,10]",1,2,0,3,2,villager,0,inner,left,"[2,4,10]","[""villager"",""villager"",""werewolf""]",3,1,1,0,0,3,3,6,3,3
random_seed_43_game_35,43,35,random,village,1,0,6,right,edge,"[2,4,7]",0,3,2,1,2,werewolf,1,inner,left,"[2,1,4]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,5,0,5
random_seed_43_game_36,43,36,random,village,1,0,2,left,inner,"[5,8,10]",2,1,1,2,8,werewolf,1,inner,right,"[8,7,5]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,3,0,3
random_seed_43_game_37,43,37,random,wolf,0,1,7,right,inner,"[4,5,6]",2,1,2,1,4,werewolf,1,inner,left,"[4,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_43_game_38,43,38,random,wolf,0,1,9,right,inner,"[2,4,8]",0,3,2,1,7,witch,0,inner,right,"[7,5]","[""witch"",""villager""]",2,0,0,0,0,2,3,6,3,3
random_seed_43_game_39,43,39,random,wolf,0,1,3,left,inner,"[4,6,10]",2,1,1,2,2,villager,0,inner,left,[2],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_43_game_40,43,40,random,wolf,0,1,1,left,edge,"[3,4,10]",1,2,2,1,3,werewolf,1,inner,left,"[3,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_43_game_41,43,41,random,wolf,0,1,4,left,inner,"[2,8,10]",1,2,1,2,3,villager,0,inner,left,"[3,1]","[""villager"",""hunter""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_42,43,42,random,wolf,0,1,9,right,inner,"[2,6,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,10,1,7]","[""werewolf"",""villager"",""witch"",""villager""]",4,1,1,1,0,4,5,2,1,1
random_seed_43_game_43,43,43,random,village,1,0,6,right,edge,"[2,7,10]",1,2,1,2,5,villager,0,edge,left,"[5,9,10]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_43_game_44,43,44,random,wolf,0,1,1,left,edge,"[5,6,8]",2,1,1,2,9,witch,0,inner,right,"[9,10]","[""witch"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_45,43,45,random,village,1,0,7,right,inner,"[2,6,8]",1,2,1,2,3,villager,0,inner,left,"[3,9,6]","[""villager"",""witch"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_43_game_46,43,46,random,village,1,0,5,left,edge,"[1,2,4]",1,2,3,0,10,villager,0,edge,right,"[10,4,1]","[""villager"",""werewolf"",""werewolf""]",3,1,2,0,0,3,3,4,0,4
random_seed_43_game_47,43,47,random,village,1,0,7,right,inner,"[2,6,10]",2,1,1,2,3,villager,0,inner,left,"[3,1,6]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,4,0,4
random_seed_43_game_48,43,48,random,village,1,0,2,left,inner,"[1,4,9]",1,2,2,1,6,witch,0,edge,right,"[6,1,4,9]","[""witch"",""werewolf"",""werewolf"",""werewolf""]",4,1,3,0,1,,4,3,0,3
random_seed_43_game_49,43,49,random,wolf,0,1,4,left,inner,"[1,5,7]",2,1,2,1,10,witch,0,edge,right,"[10,6]","[""witch"",""hunter""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_50,43,50,random,village,1,0,9,right,inner,"[3,5,6]",2,1,2,1,1,villager,0,edge,left,"[1,10]","[""villager"",""villager""]",2,0,0,0,0,2,4,2,0,2
random_seed_43_game_51,43,51,random,wolf,0,1,7,right,inner,"[1,2,8]",1,2,2,1,1,werewolf,1,edge,left,"[1,4]","[""werewolf"",""hunter""]",2,1,1,1,0,2,3,4,2,2
random_seed_43_game_52,43,52,random,wolf,0,1,6,right,edge,"[2,7,8]",0,3,1,2,9,villager,0,inner,right,"[9,5]","[""villager"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_43_game_53,43,53,random,wolf,0,1,4,left,inner,"[5,7,10]",2,1,1,2,9,villager,0,inner,right,"[9,8,6]","[""villager"",""hunter"",""villager""]",3,0,0,0,1,,3,6,3,3
random_seed_43_game_54,43,54,random,wolf,0,1,10,right,edge,"[2,5,9]",1,2,2,1,9,werewolf,1,inner,right,"[9,8]","[""werewolf"",""witch""]",2,1,1,1,0,2,3,4,2,2
random_seed_43_game_55,43,55,random,wolf,0,1,8,right,inner,"[2,3,10]",1,2,2,1,3,werewolf,1,inner,left,"[3,7,5]","[""werewolf"",""villager"",""villager""]",3,1,1,1,0,3,3,4,2,2
random_seed_43_game_56,43,56,random,wolf,0,1,6,right,edge,"[5,7,9]",1,2,1,2,3,villager,0,inner,left,[3],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_43_game_57,43,57,random,village,1,0,2,left,inner,"[1,3,5]",2,1,3,0,3,werewolf,1,inner,left,"[3,9,1]","[""werewolf"",""witch"",""werewolf""]",3,1,2,1,1,,3,4,0,4
random_seed_43_game_58,43,58,random,wolf,0,1,1,left,edge,"[3,4,9]",0,3,2,1,6,witch,0,edge,right,"[6,9]","[""witch"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_43_game_59,43,59,random,wolf,0,1,6,right,edge,"[2,4,8]",0,3,2,1,5,witch,0,edge,left,"[5,1]","[""witch"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_60,43,60,random,village,1,0,6,right,edge,"[7,8,10]",1,2,0,3,3,hunter,0,inner,left,"[3,8]","[""hunter"",""werewolf""]",2,1,1,0,0,2,3,3,0,3
random_seed_43_game_61,43,61,random,village,1,0,9,right,inner,"[1,5,10]",3,0,2,1,10,werewolf,1,edge,right,"[10,1,6,5]","[""werewolf"",""werewolf"",""villager"",""werewolf""]",4,1,3,1,1,,4,2,0,2
random_seed_43_game_62,43,62,random,village,1,0,4,left,inner,"[3,8,10]",1,2,1,2,1,villager,0,edge,left,"[1,7,5]","[""villager"",""witch"",""villager""]",3,0,0,0,1,,3,4,0,4
random_seed_43_game_63,43,63,random,village,1,0,3,left,inner,"[1,2,5]",2,1,3,0,5,werewolf,1,edge,left,"[5,4,8]","[""werewolf"",""villager"",""witch""]",3,1,1,1,1,,3,3,0,3
random_seed_43_game_64,43,64,random,wolf,0,1,2,left,inner,"[1,3,5]",2,1,3,0,4,villager,0,inner,left,[4],"[""villager""]",1,0,0,0,0,1,2,6,3,3
random_seed_43_game_65,43,65,random,village,1,0,8,right,inner,"[3,6,7]",1,2,1,2,10,witch,0,edge,right,"[10,4,2,6]","[""witch"",""villager"",""villager"",""werewolf""]",4,1,1,0,1,,4,3,0,3
random_seed_43_game_66,43,66,random,village,1,0,5,left,edge,"[2,7,9]",0,3,1,2,9,werewolf,1,inner,right,"[9,2,6]","[""werewolf"",""werewolf"",""witch""]",3,1,2,1,0,3,3,3,0,3
random_seed_43_game_67,43,67,random,village,1,0,10,right,edge,"[6,8,9]",1,2,0,3,8,werewolf,1,inner,right,"[8,2,3,1]","[""werewolf"",""villager"",""hunter"",""witch""]",4,1,1,1,0,4,4,2,0,2
random_seed_43_game_68,43,68,random,village,1,0,5,left,edge,"[1,2,3]",1,2,3,0,3,werewolf,1,inner,left,"[3,7]","[""werewolf"",""witch""]",2,1,1,1,1,,2,6,0,6
random_seed_43_game_69,43,69,random,village,1,0,5,left,edge,"[3,6,9]",1,2,1,2,3,werewolf,1,inner,left,"[3,4,8]","[""werewolf"",""witch"",""villager""]",3,1,1,1,1,,3,3,0,3
random_seed_43_game_70,43,70,random,wolf,0,1,8,right,inner,"[1,3,4]",1,2,3,0,4,werewolf,1,inner,left,"[4,5,9,2]","[""werewolf"",""villager"",""villager"",""witch""]",4,1,1,1,0,4,5,2,1,1
random_seed_43_game_71,43,71,random,village,1,0,7,right,inner,"[3,8,9]",0,3,1,2,10,witch,0,edge,right,"[10,5,8]","[""witch"",""hunter"",""werewolf""]",3,1,1,0,0,3,3,3,0,3
random_seed_43_game_72,43,72,random,village,1,0,5,left,edge,"[4,8,9]",0,3,1,2,1,villager,0,edge,left,"[1,9,10,8]","[""villager"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,1,,4,2,0,2
random_seed_43_game_73,43,73,random,village,1,0,4,left,inner,"[2,5,9]",1,2,2,1,1,villager,0,edge,left,"[1,10,5,9]","[""villager"",""hunter"",""werewolf"",""werewolf""]",4,1,2,0,0,4,4,2,0,2
random_seed_43_game_74,43,74,random,wolf,0,1,2,left,inner,"[5,8,9]",1,2,1,2,6,villager,0,edge,right,"[6,7]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,2,2
random_seed_43_game_75,43,75,random,village,1,0,6,right,edge,"[1,3,10]",2,1,2,1,4,villager,0,inner,left,"[4,2,7]","[""villager"",""villager"",""witch""]",3,0,0,0,0,3,3,2,0,2
random_seed_43_game_76,43,76,random,village,1,0,5,left,edge,"[3,6,8]",1,2,1,2,1,villager,0,edge,left,"[1,9,10]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,3,3,0,3
random_seed_43_game_77,43,77,random,wolf,0,1,4,left,inner,"[1,7,10]",2,1,1,2,8,villager,0,inner,right,"[8,6]","[""villager"",""villager""]",2,0,0,0,0,2,3,6,3,3
random_seed_43_game_78,43,78,random,village,1,0,5,left,edge,"[3,9,10]",1,2,1,2,1,witch,0,edge,left,"[1,7,9]","[""witch"",""hunter"",""werewolf""]",3,1,1,0,1,,3,3,0,3
random_seed_43_game_79,43,79,random,wolf,0,1,7,right,inner,"[3,6,8]",1,2,1,2,5,villager,0,edge,left,"[5,6,4]","[""villager"",""werewolf"",""witch""]",3,1,1,0,0,3,4,2,1,1
random_seed_43_game_80,43,80,random,wolf,0,1,9,right,inner,"[1,5,10]",3,0,2,1,10,werewolf,1,edge,right,"[10,5,6]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,0,3,4,2,1,1
random_seed_43_game_81,43,81,random,wolf,0,1,3,left,inner,"[2,7,8]",0,3,1,2,8,werewolf,1,inner,right,"[8,5]","[""werewolf"",""villager""]",2,1,1,1,0,2,5,2,1,1
random_seed_43_game_82,43,82,random,wolf,0,1,5,left,edge,"[4,8,9]",0,3,1,2,10,villager,0,edge,right,"[10,1]","[""villager"",""villager""]",2,0,0,0,0,2,4,2,1,1
random_seed_43_game_83,43,83,random,wolf,0,1,3,left,inner,"[6,7,10]",2,1,0,3,4,villager,0,inner,left,[4],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_43_game_84,43,84,random,wolf,0,1,4,left,inner,"[1,8,10]",2,1,1,2,8,werewolf,1,inner,right,"[8,7]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,2,2
random_seed_43_game_85,43,85,random,wolf,0,1,10,right,edge,"[3,4,5]",1,2,3,0,1,hunter,0,edge,left,"[1,6]","[""hunter"",""villager""]",2,0,0,0,1,,2,6,3,3
random_seed_43_game_86,43,86,random,village,1,0,9,right,inner,"[1,2,7]",1,2,2,1,3,villager,0,inner,left,"[3,1,6]","[""villager"",""werewolf"",""witch""]",3,1,1,0,0,3,3,4,0,4
random_seed_43_game_87,43,87,random,village,1,0,9,right,inner,"[4,7,8]",0,3,1,2,6,hunter,0,edge,right,"[6,1,5]","[""hunter"",""witch"",""villager""]",3,0,0,0,0,3,3,4,0,4
random_seed_43_game_88,43,88,random,wolf,0,1,3,left,inner,"[4,5,10]",2,1,2,1,2,hunter,0,inner,left,[2],"[""hunter""]",1,0,0,0,0,1,2,6,3,3
random_seed_43_game_89,43,89,random,wolf,0,1,3,left,inner,"[1,2,5]",2,1,3,0,4,villager,0,inner,left,"[4,6,10,5]","[""villager"",""villager"",""witch"",""werewolf""]",4,1,1,0,0,4,4,2,1,1
random_seed_43_game_90,43,90,random,wolf,0,1,4,left,inner,"[1,7,10]",2,1,1,2,10,werewolf,1,edge,right,"[10,8,9]","[""werewolf"",""hunter"",""witch""]",3,1,1,1,0,3,4,2,1,1
random_seed_43_game_91,43,91,random,wolf,0,1,8,right,inner,"[4,5,9]",1,2,2,1,10,villager,0,edge,right,"[10,2]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_92,43,92,random,wolf,0,1,3,left,inner,"[2,5,7]",1,2,2,1,8,villager,0,inner,right,[8],"[""villager""]",1,0,0,0,0,1,4,2,1,1
random_seed_43_game_93,43,93,random,wolf,0,1,3,left,inner,"[5,6,7]",2,1,1,2,4,villager,0,inner,left,[4],"[""villager""]",1,0,0,0,0,1,3,6,3,3
random_seed_43_game_94,43,94,random,village,1,0,2,left,inner,"[6,7,9]",1,2,0,3,8,witch,0,inner,right,"[8,10]","[""witch"",""villager""]",2,0,0,0,0,2,3,4,0,4
random_seed_43_game_95,43,95,random,wolf,0,1,6,right,edge,"[2,3,10]",1,2,2,1,3,werewolf,1,inner,left,"[3,8,10]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_43_game_96,43,96,random,village,1,0,8,right,inner,"[2,3,5]",1,2,3,0,4,witch,0,inner,left,"[4,7,5]","[""witch"",""villager"",""werewolf""]",3,1,1,0,0,3,3,4,0,4
random_seed_43_game_97,43,97,random,wolf,0,1,5,left,edge,"[2,6,10]",2,1,1,2,1,witch,0,edge,left,"[1,9,2]","[""witch"",""villager"",""werewolf""]",3,1,1,0,0,3,4,2,1,1
random_seed_43_game_98,43,98,random,village,1,0,5,left,edge,"[3,7,9]",0,3,1,2,6,villager,0,edge,right,"[6,10]","[""villager"",""villager""]",2,0,0,0,0,2,3,5,0,5
random_seed_43_game_99,43,99,random,wolf,0,1,4,left,inner,"[2,3,8]",0,3,2,1,3,werewolf,1,inner,left,[3],"[""werewolf""]",1,1,1,1,0,1,4,2,1,1
random_seed_43_game_100,43,100,random,village,1,0,10,right,edge,"[3,5,7]",1,2,2,1,6,witch,0,edge,right,"[6,9,8]","[""witch"",""villager"",""villager""]",3,0,0,0,1,,3,5,0,5
random_seed_43_game_101,43,101,random,village,1,0,10,right,edge,"[5,6,7]",2,1,1,2,5,werewolf,1,edge,left,"[5,4,2,6]","[""werewolf"",""witch"",""villager"",""werewolf""]",4,1,2,1,0,4,4,2,0,2
random_seed_43_game_102,43,102,random,wolf,0,1,5,left,edge,"[3,6,9]",1,2,1,2,9,werewolf,1,inner,right,[9],"[""werewolf""]",1,1,1,1,0,1,2,4,2,2
random_seed_43_game_103,43,103,random,wolf,0,1,1,left,edge,"[4,6,8]",1,2,1,2,5,villager,0,edge,left,"[5,7]","[""villager"",""villager""]",2,0,0,0,0,2,2,6,3,3
random_seed_43_game_104,43,104,random,wolf,0,1,7,right,inner,"[2,4,6]",1,2,2,1,10,witch,0,edge,right,"[10,9]","[""witch"",""hunter""]",2,0,0,0,0,2,3,4,2,2
random_seed_43_game_105,43,105,random,wolf,0,1,10,right,edge,"[4,6,8]",1,2,1,2,4,werewolf,1,inner,left,"[4,7]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,4,2,2
random_seed_43_game_106,43,106,random,wolf,0,1,7,right,inner,"[3,4,10]",1,2,2,1,1,villager,0,edge,left,"[1,6]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,2,2
random_seed_43_game_107,43,107,random,wolf,0,1,5,left,edge,"[1,8,10]",2,1,1,2,3,witch,0,inner,left,"[3,6,9]","[""witch"",""hunter"",""villager""]",3,0,0,0,0,3,4,2,1,1
random_seed_43_game_108,43,108,random,village,1,0,4,left,inner,"[1,6,7]",2,1,1,2,1,werewolf,1,edge,left,[1],"[""werewolf""]",1,1,1,1,0,1,4,2,0,2
random_seed_43_game_109,43,109,random,wolf,0,1,2,left,inner,"[1,4,10]",2,1,2,1,10,werewolf,1,edge,right,"[10,4,3]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,0,3,4,2,1,1
random_seed_43_game_110,43,110,random,wolf,0,1,10,right,edge,"[2,4,6]",1,2,2,1,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,4,2,1,1
random_seed_43_game_111,43,111,random,wolf,0,1,3,left,inner,"[6,7,10]",2,1,0,3,5,villager,0,edge,left,[5],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_43_game_112,43,112,random,wolf,0,1,7,right,inner,"[3,6,8]",1,2,1,2,5,villager,0,edge,left,"[5,8]","[""villager"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_43_game_113,43,113,random,wolf,0,1,7,right,inner,"[1,4,5]",2,1,3,0,4,werewolf,1,inner,left,"[4,6,9]","[""werewolf"",""villager"",""witch""]",3,1,1,1,0,3,4,2,1,1
random_seed_43_game_114,43,114,random,wolf,0,1,9,right,inner,"[3,4,7]",0,3,2,1,2,villager,0,inner,left,"[2,7,5,4]","[""villager"",""werewolf"",""villager"",""werewolf""]",4,1,2,0,0,4,4,2,1,1
random_seed_43_game_115,43,115,random,village,1,0,9,right,inner,"[1,3,10]",2,1,2,1,10,werewolf,1,edge,right,"[10,7]","[""werewolf"",""villager""]",2,1,1,1,1,,2,6,0,6
random_seed_43_game_116,43,116,random,wolf,0,1,9,right,inner,"[1,4,8]",1,2,2,1,6,villager,0,edge,right,"[6,5,4]","[""villager"",""villager"",""werewolf""]",3,1,1,0,0,3,4,2,1,1
random_seed_43_game_117,43,117,random,wolf,0,1,2,left,inner,"[4,5,7]",1,2,2,1,9,villager,0,inner,right,[9],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_43_game_118,43,118,random,wolf,0,1,9,right,inner,"[5,6,7]",2,1,1,2,2,villager,0,inner,left,"[2,5,8]","[""villager"",""werewolf"",""hunter""]",3,1,1,0,0,3,4,4,2,2
random_seed_43_game_119,43,119,random,village,1,0,8,right,inner,"[3,5,7]",1,2,2,1,2,villager,0,inner,left,"[2,5,4]","[""villager"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,0,2
random_seed_43_game_120,43,120,random,wolf,0,1,8,right,inner,"[4,5,7]",1,2,2,1,10,witch,0,edge,right,"[10,1,5]","[""witch"",""villager"",""werewolf""]",3,1,1,0,0,3,3,6,3,3
random_seed_43_game_121,43,121,random,wolf,0,1,3,left,inner,"[6,7,9]",1,2,0,3,8,hunter,0,inner,right,[8],"[""hunter""]",1,0,0,0,0,1,4,2,1,1
random_seed_43_game_122,43,122,random,wolf,0,1,2,left,inner,"[6,7,9]",1,2,0,3,10,villager,0,edge,right,"[10,4,9]","[""villager"",""villager"",""werewolf""]",3,1,1,0,1,,3,4,2,2
random_seed_43_game_123,43,123,random,village,1,0,4,left,inner,"[6,7,9]",1,2,0,3,8,hunter,0,inner,right,"[8,6,5]","[""hunter"",""werewolf"",""villager""]",3,1,1,0,0,3,4,2,0,2
random_seed_43_game_124,43,124,random,wolf,0,1,6,right,edge,"[2,7,9]",0,3,1,2,5,villager,0,edge,left,"[5,1]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,2,2
random_seed_43_game_125,43,125,random,wolf,0,1,8,right,inner,"[4,9,10]",1,2,1,2,3,villager,0,inner,left,[3],"[""villager""]",1,0,0,0,0,1,3,4,2,2
random_seed_43_game_126,43,126,random,wolf,0,1,7,right,inner,"[1,5,8]",2,1,2,1,10,villager,0,edge,right,"[10,2,6]","[""villager"",""hunter"",""villager""]",3,0,0,0,1,,3,6,3,3
random_seed_43_game_127,43,127,random,village,1,0,9,right,inner,"[4,7,10]",1,2,1,2,4,werewolf,1,inner,left,"[4,3]","[""werewolf"",""villager""]",2,1,1,1,1,,2,6,0,6
random_seed_43_game_128,43,128,random,wolf,0,1,5,left,edge,"[2,6,8]",1,2,1,2,8,werewolf,1,inner,right,"[8,10,6]","[""werewolf"",""witch"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_43_game_129,43,129,random,village,1,0,4,left,inner,"[1,7,9]",1,2,1,2,8,villager,0,inner,right,"[8,6,10]","[""villager"",""villager"",""villager""]",3,0,0,0,0,3,4,2,0,2
random_seed_43_game_130,43,130,random,wolf,0,1,3,left,inner,"[1,5,6]",3,0,2,1,1,werewolf,1,edge,left,"[1,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,2,2
random_seed_43_game_131,43,131,random,wolf,0,1,1,left,edge,"[7,9,10]",1,2,0,3,8,witch,0,inner,right,"[8,9]","[""witch"",""werewolf""]",2,1,1,0,1,,2,6,3,3
random_seed_43_game_132,43,132,random,wolf,0,1,10,right,edge,"[1,5,7]",2,1,2,1,3,hunter,0,inner,left,"[3,6,4,5]","[""hunter"",""villager"",""witch"",""werewolf""]",4,1,1,0,0,4,4,2,1,1
random_seed_43_game_133,43,133,random,village,1,0,8,right,inner,"[1,3,9]",1,2,2,1,3,werewolf,1,inner,left,"[3,2,10]","[""werewolf"",""villager"",""villager""]",3,1,1,1,1,,3,3,0,3
random_seed_43_game_134,43,134,random,wolf,0,1,1,left,edge,"[3,9,10]",1,2,1,2,8,witch,0,inner,right,"[8,2,6]","[""witch"",""villager"",""villager""]",3,0,0,0,1,,3,4,2,2
random_seed_43_game_135,43,135,random,village,1,0,4,left,inner,"[3,5,7]",1,2,2,1,5,werewolf,1,edge,left,"[5,2,7]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,1,,3,4,0,4
random_seed_43_game_136,43,136,random,wolf,0,1,9,right,inner,"[1,3,10]",2,1,2,1,3,werewolf,1,inner,left,"[3,5,1]","[""werewolf"",""villager"",""werewolf""]",3,1,2,1,0,3,4,2,1,1
random_seed_43_game_137,43,137,random,wolf,0,1,9,right,inner,"[2,4,7]",0,3,2,1,7,werewolf,1,inner,right,"[7,3,5,4]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,1,,4,4,2,2
random_seed_43_game_138,43,138,random,village,1,0,1,left,edge,"[2,6,9]",1,2,1,2,8,villager,0,inner,right,"[8,7]","[""villager"",""villager""]",2,0,0,0,0,2,3,4,0,4
random_seed_43_game_139,43,139,random,village,1,0,7,right,inner,"[1,6,10]",3,0,1,2,5,villager,0,edge,left,[5],"[""villager""]",1,0,0,0,0,1,4,3,0,3
random_seed_43_game_140,43,140,random,wolf,0,1,5,left,edge,"[6,9,10]",2,1,0,3,1,villager,0,edge,left,"[1,10]","[""villager"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_43_game_141,43,141,random,wolf,0,1,2,left,inner,"[1,8,10]",2,1,1,2,1,werewolf,1,edge,left,"[1,5,8,9,10]","[""werewolf"",""villager"",""werewolf"",""hunter"",""werewolf""]",5,1,3,1,0,5,5,2,1,1
random_seed_43_game_142,43,142,random,wolf,0,1,4,left,inner,"[7,8,9]",0,3,0,3,8,werewolf,1,inner,right,"[8,6,5]","[""werewolf"",""witch"",""hunter""]",3,1,1,1,1,,3,4,2,2
random_seed_43_game_143,43,143,random,wolf,0,1,7,right,inner,"[1,2,5]",2,1,3,0,4,witch,0,inner,left,"[4,2]","[""witch"",""werewolf""]",2,1,1,0,0,2,4,2,1,1
random_seed_43_game_144,43,144,random,wolf,0,1,5,left,edge,"[1,2,10]",2,1,2,1,3,hunter,0,inner,left,"[3,4]","[""hunter"",""witch""]",2,0,0,0,0,2,4,2,1,1
random_seed_43_game_145,43,145,random,wolf,0,1,9,right,inner,"[3,7,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,8]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_43_game_146,43,146,random,village,1,0,2,left,inner,"[1,6,8]",2,1,1,2,1,werewolf,1,edge,left,"[1,5,4,8]","[""werewolf"",""villager"",""villager"",""werewolf""]",4,1,2,1,1,,4,2,0,2
random_seed_43_game_147,43,147,random,wolf,0,1,9,right,inner,"[1,5,7]",2,1,2,1,4,hunter,0,inner,left,"[4,1,7]","[""hunter"",""werewolf"",""werewolf""]",3,1,2,0,0,3,5,2,1,1
random_seed_43_game_148,43,148,random,wolf,0,1,7,right,inner,"[1,5,8]",2,1,2,1,1,werewolf,1,edge,left,"[1,2]","[""werewolf"",""villager""]",2,1,1,1,0,2,4,2,1,1
random_seed_43_game_149,43,149,random,wolf,0,1,9,right,inner,"[1,7,8]",1,2,1,2,4,witch,0,inner,left,[4],"[""witch""]",1,0,0,0,0,1,4,2,1,1
random_seed_43_game_150,43,150,random,village,1,0,10,right,edge,"[3,6,7]",1,2,1,2,4,hunter,0,inner,left,"[4,1,8]","[""hunter"",""villager"",""villager""]",3,0,0,0,1,,3,4,0,4
random_seed_43_game_151,43,151,random,village,1,0,9,right,inner,"[7,8,10]",1,2,0,3,3,villager,0,inner,left,"[3,8,4]","[""villager"",""werewolf"",""hunter""]",3,1,1,0,0,3,4,3,0,3
random_seed_43_game_152,43,152,random,village,1,0,8,right,inner,"[3,4,5]",1,2,3,0,4,werewolf,1,inner,left,"[4,5,7]","[""werewolf"",""werewolf"",""villager""]",3,1,2,1,1,,3,4,0,4
random_seed_43_game_153,43,153,random,wolf,0,1,7,right,inner,"[2,9,10]",1,2,1,2,10,werewolf,1,edge,right,"[10,9]","[""werewolf"",""werewolf""]",2,1,2,1,0,2,4,2,1,1
random_seed_43_game_154,43,154,random,village,1,0,2,left,inner,"[1,4,9]",1,2,2,1,5,villager,0,edge,left,[5],"[""villager""]",1,0,0,0,0,1,4,2,0,2
random_seed_43_game_155,43,155,random,wolf,0,1,7,right,inner,"[2,4,9]",0,3,2,1,9,werewolf,1,inner,right,"[9,5]","[""werewolf"",""villager""]",2,1,1,1,0,2,3,4,2,2
random_seed_43_game_156,43,156,random,village,1,0,5,left,edge,"[3,4,7]",0,3,2,1,8,hunter,0,inner,right,"[8,1,4]","[""hunter"",""villager"",""werewolf""]",3,1,1,0,1,,3,5,0,5
