base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_train_deception_adaptive,18,deception_adaptive,train,train_deception_adaptive_307_18,r2_train_deception_adaptive_seed_307_game_18,307,18,wolf
r2_train_deception_adaptive,19,deception_adaptive,train,train_deception_adaptive_307_19,r2_train_deception_adaptive_seed_307_game_19,307,28,wolf
r2_train_deception_adaptive,20,deception_adaptive,train,train_deception_adaptive_307_20,r2_train_deception_adaptive_seed_307_game_20,307,9,wolf
r2_train_trust_weighted_memory,1,trust_weighted_memory,train,train_trust_weighted_memory_307_1,r2_train_trust_weighted_memory_seed_307_game_1,307,26,village
r2_train_trust_weighted_memory,2,trust_weighted_memory,train,train_trust_weighted_memory_307_2,r2_train_trust_weighted_memory_seed_307_game_2,307,10,wolf
r2_train_trust_weighted_memory,3,trust_weighted_memory,train,train_trust_weighted_memory_307_3,r2_train_trust_weighted_memory_seed_307_game_3,307,21,village
r2_train_trust_weighted_memory,4,trust_weighted_memory,train,train_trust_weighted_memory_307_4,r2_train_trust_weighted_memory_seed_307_game_4,307,20,village
r2_train_trust_weighted_memory,5,trust_weighted_memory,train,train_trust_weighted_memory_307_5,r2_train_trust_weighted_memory_seed_307_game_5,307,17,wolf
r2_train_trust_weighted_memory,6,trust_weighted_memory,train,train_trust_weighted_memory_307_6,r2_train_trust_weighted_memory_seed_307_game_6,307,16,wolf
r2_train_trust_weighted_memory,7,trust_weighted_memory,train,train_trust_weighted_memory_307_7,r2_train_trust_weighted_memory_seed_307_game_7,307,20,village
r2_train_trust_weighted_memory,8,trust_weighted_memory,train,train_trust_weighted_memory_307_8,r2_train_trust_weighted_memory_seed_307_game_8,307,24,village
r2_train_trust_weighted_memory,9,trust_weighted_memory,train,train_trust_weighted_memory_307_9,r2_train_trust_weighted_memory_seed_307_game_9,307,21,wolf
r2_train_trust_weighted_memory,10,trust_weighted_memory,train,train_trust_weighted_memory_307_10,r2_train_trust_weighted_memory_seed_307_game_10,307,22,wolf
r2_train_trust_weighted_memory,11,trust_weighted_memory,train,train_trust_weighted_memory_307_11,r2_train_trust_weighted_memory_seed_307_game_11,307,20,village
r2_train_trust_weighted_memory,12,trust_weighted_memory,train,train_trust_weighted_memory_307_12,r2_train_trust_weighted_memory_seed_307_game_12,307,13,wolf
r2_train_trust_weighted_memory,13,trust_weighted_memory,train,train_trust_weighted_memory_307_13,r2_train_trust_weighted_memory_seed_307_game_13,307,15,wolf
r2_train_trust_weighted_memory,14,trust_weighted_memory,train,train_trust_weighted_memory_307_14,r2_train_trust_weighted_memory_seed_307_game_14,307,20,wolf
r2_train_trust_weighted_memory,15,trust_weighted_memory,train,train_trust_weighted_memory_307_15,r2_train_trust_weighted_memory_seed_307_game_15,307,21,village
r2_train_trust_weighted_memory,16,trust_weighted_memory,train,train_trust_weighted_memory_307_16,r2_train_trust_weighted_memory_seed_307_game_16,307,21,wolf
r2_train_trust_weighted_memory,17,trust_weighted_memory,train,train_trust_weighted_memory_307_17,r2_train_trust_weighted_memory_seed_307_game_17,307,21,wolf
r2_train_trust_weighted_memory,18,trust_weighted_memory,train,train_trust_weighted_memory_307_18,r2_train_trust_weighted_memory_seed_307_game_18,307,17,village
r2_train_trust_weighted_memory,19,trust_weighted_memory,train,train_trust_weighted_memory_307_19,r2_train_trust_weighted_memory_seed_307_game_19,307,18,wolf
r2_train_trust_weighted_memory,20,trust_weighted_memory,train,train_trust_weighted_memory_307_20,r2_train_trust_weighted_memory_seed_307_game_20,307,21,village
r2_train_random_vote_speech,1,random_vote_speech,train,train_random_vote_speech_307_1,r2_train_random_vote_speech_seed_307_game_1,307,28,wolf
r2_train_random_vote_speech,2,random_vote_speech,train,train_random_vote_speech_307_2,r2_train_random_vote_speech_seed_307_game_2,307,17,wolf
r2_train_random_vote_speech,3,random_vote_speech,train,train_random_vote_speech_307_3,r2_train_random_vote_speech_seed_307_game_3,307,21,wolf
r2_train_random_vote_speech,4,random_vote_speech,train,train_random_vote_speech_307_4,r2_train_random_vote_speech_seed_307_game_4,307,25,wolf
r2_train_random_vote_speech,5,random_vote_speech,train,train_random_vote_speech_307_5,r2_train_random_vote_speech_seed_307_game_5,307,9,wolf
r2_train_random_vote_speech,6,random_vote_speech,train,train_random_vote_speech_307_6,r2_train_random_vote_speech_seed_307_game_6,307,22,village
r2_train_random_vote_speech,7,random_vote_speech,train,train_random_vote_speech_307_7,r2_train_random_vote_speech_seed_307_game_7,307,20,wolf
r2_train_random_vote_speech,8,random_vote_speech,train,train_random_vote_speech_307_8,r2_train_random_vote_speech_seed_307_game_8,307,17,wolf
r2_train_random_vote_speech,9,random_vote_speech,train,train_random_vote_speech_307_9,r2_train_random_vote_speech_seed_307_game_9,307,24,village
r2_train_random_vote_speech,10,random_vote_speech,train,train_random_vote_speech_307_10,r2_train_random_vote_speech_seed_307_game_10,307,20,village
r2_train_random_vote_speech,11,random_vote_speech,train,train_random_vote_speech_307_11,r2_train_random_vote_speech_seed_307_game_11,307,22,wolf
r2_train_random_vote_speech,12,random_vote_speech,train,train_random_vote_speech_307_12,r2_train_random_vote_speech_seed_307_game_12,307,25,wolf
r2_train_random_vote_speech,13,random_vote_speech,train,train_random_vote_speech_307_13,r2_train_random_vote_speech_seed_307_game_13,307,22,village
r2_train_random_vote_speech,14,random_vote_speech,train,train_random_vote_speech_307_14,r2_train_random_vote_speech_seed_307_game_14,307,23,wolf
r2_train_random_vote_speech,15,random_vote_speech,train,train_random_vote_speech_307_15,r2_train_random_vote_speech_seed_307_game_15,307,21,wolf
r2_train_random_vote_speech,16,random_vote_speech,train,train_random_vote_speech_307_16,r2_train_random_vote_speech_seed_307_game_16,307,17,wolf
r2_train_random_vote_speech,17,random_vote_speech,train,train_random_vote_speech_307_17,r2_train_random_vote_speech_seed_307_game_17,307,18,wolf
r2_train_random_vote_speech,18,random_vote_speech,train,train_random_vote_speech_307_18,r2_train_random_vote_speech_seed_307_game_18,307,17,village
r2_train_random_vote_speech,19,random_vote_speech,train,train_random_vote_speech_307_19,r2_train_random_vote_speech_seed_307_game_19,307,20,village
r2_train_random_vote_speech,20,random_vote_speech,train,train_random_vote_speech_307_20,r2_train_random_vote_speech_seed_307_game_20,307,20,wolf
r2_train_balanced_social,1,balanced_social,train,train_balanced_social_308_1,r2_train_balanced_social_seed_308_game_1,308,26,village
r2_train_balanced_social,2,balanced_social,train,train_balanced_social_308_2,r2_train_balanced_social_seed_308_game_2,308,21,village
r2_train_balanced_social,3,balanced_social,train,train_balanced_social_308_3,r2_train_balanced_social_seed_308_game_3,308,22,wolf
r2_train_balanced_social,4,balanced_social,train,train_balanced_social_308_4,r2_train_balanced_social_seed_308_game_4,308,25,village
r2_train_balanced_social,5,balanced_social,train,train_balanced_social_308_5,r2_train_balanced_social_seed_308_game_5,308,23,wolf
r2_train_balanced_social,6,balanced_social,train,train_balanced_social_308_6,r2_train_balanced_social_seed_308_game_6,308,21,village
r2_train_balanced_social,7,balanced_social,train,train_balanced_social_308_7,r2_train_balanced_social_seed_308_game_7,308,16,wolf
r2_train_balanced_social,8,balanced_social,train,train_balanced_social_308_8,r2_train_balanced_social_seed_308_game_8,308,22,village
r2_train_balanced_social,9,balanced_social,train,train_balanced_social_308_9,r2_train_balanced_social_seed_308_game_9,308,22,wolf
r2_train_balanced_social,10,balanced_social,train,train_balanced_social_308_10,r2_train_balanced_social_seed_308_game_10,308,22,wolf
r2_train_balanced_social,11,balanced_social,train,train_balanced_social_308_11,r2_train_balanced_social_seed_308_game_11,308,20,wolf
r2_train_balanced_social,12,balanced_social,train,train_balanced_social_308_12,r2_train_balanced_social_seed_308_game_12,308,22,wolf
r2_train_balanced_social,13,balanced_social,train,train_balanced_social_308_13,r2_train_balanced_social_seed_308_game_13,308,20,village
r2_train_balanced_social,14,balanced_social,train,train_balanced_social_308_14,r2_train_balanced_social_seed_308_game_14,308,22,wolf
r2_train_balanced_social,15,balanced_social,train,train_balanced_social_308_15,r2_train_balanced_social_seed_308_game_15,308,21,wolf
r2_train_balanced_social,16,balanced_social,train,train_balanced_social_308_16,r2_train_balanced_social_seed_308_game_16,308,17,wolf
r2_train_balanced_social,17,balanced_social,train,train_balanced_social_308_17,r2_train_balanced_social_seed_308_game_17,308,21,wolf
r2_train_balanced_social,18,balanced_social,train,train_balanced_social_308_18,r2_train_balanced_social_seed_308_game_18,308,18,wolf
r2_train_balanced_social,19,balanced_social,train,train_balanced_social_308_19,r2_train_balanced_social_seed_308_game_19,308,23,wolf
r2_train_balanced_social,20,balanced_social,train,train_balanced_social_308_20,r2_train_balanced_social_seed_308_game_20,308,17,wolf
r2_train_deception_adaptive,1,deception_adaptive,train,train_deception_adaptive_308_1,r2_train_deception_adaptive_seed_308_game_1,308,22,wolf
r2_train_deception_adaptive,2,deception_adaptive,train,train_deception_adaptive_308_2,r2_train_deception_adaptive_seed_308_game_2,308,18,wolf
r2_train_deception_adaptive,3,deception_adaptive,train,train_deception_adaptive_308_3,r2_train_deception_adaptive_seed_308_game_3,308,21,village
r2_train_deception_adaptive,4,deception_adaptive,train,train_deception_adaptive_308_4,r2_train_deception_adaptive_seed_308_game_4,308,9,wolf
r2_train_deception_adaptive,5,deception_adaptive,train,train_deception_adaptive_308_5,r2_train_deception_adaptive_seed_308_game_5,308,10,wolf
r2_train_deception_adaptive,6,deception_adaptive,train,train_deception_adaptive_308_6,r2_train_deception_adaptive_seed_308_game_6,308,18,wolf
r2_train_deception_adaptive,7,deception_adaptive,train,train_deception_adaptive_308_7,r2_train_deception_adaptive_seed_308_game_7,308,27,wolf
r2_train_deception_adaptive,8,deception_adaptive,train,train_deception_adaptive_308_8,r2_train_deception_adaptive_seed_308_game_8,308,17,wolf
r2_train_deception_adaptive,9,deception_adaptive,train,train_deception_adaptive_308_9,r2_train_deception_adaptive_seed_308_game_9,308,22,wolf
r2_train_deception_adaptive,10,deception_adaptive,train,train_deception_adaptive_308_10,r2_train_deception_adaptive_seed_308_game_10,308,23,wolf
r2_train_deception_adaptive,11,deception_adaptive,train,train_deception_adaptive_308_11,r2_train_deception_adaptive_seed_308_game_11,308,19,wolf
r2_train_deception_adaptive,12,deception_adaptive,train,train_deception_adaptive_308_12,r2_train_deception_adaptive_seed_308_game_12,308,24,village
r2_train_deception_adaptive,13,deception_adaptive,train,train_deception_adaptive_308_13,r2_train_deception_adaptive_seed_308_game_13,308,17,wolf
r2_train_deception_adaptive,14,deception_adaptive,train,train_deception_adaptive_308_14,r2_train_deception_adaptive_seed_308_game_14,308,22,village
r2_train_deception_adaptive,15,deception_adaptive,train,train_deception_adaptive_308_15,r2_train_deception_adaptive_seed_308_game_15,308,23,wolf
r2_train_deception_adaptive,16,deception_adaptive,train,train_deception_adaptive_308_16,r2_train_deception_adaptive_seed_308_game_16,308,17,wolf
r2_train_deception_adaptive,17,deception_adaptive,train,train_deception_adaptive_308_17,r2_train_deception_adaptive_seed_308_game_17,308,22,village
r2_train_deception_adaptive,18,deception_adaptive,train,train_deception_adaptive_308_18,r2_train_deception_adaptive_seed_308_game_18,308,24,village
r2_train_deception_adaptive,19,deception_adaptive,train,train_deception_adaptive_308_19,r2_train_deception_adaptive_seed_308_game_19,308,26,wolf
r2_train_deception_adaptive,20,deception_adaptive,train,train_deception_adaptive_308_20,r2_train_deception_adaptive_seed_308_game_20,308,23,village
r2_train_trust_weighted_memory,1,trust_weighted_memory,train,train_trust_weighted_memory_308_1,r2_train_trust_weighted_memory_seed_308_game_1,308,23,wolf
r2_train_trust_weighted_memory,2,trust_weighted_memory,train,train_trust_weighted_memory_308_2,r2_train_trust_weighted_memory_seed_308_game_2,308,26,village
r2_train_trust_weighted_memory,3,trust_weighted_memory,train,train_trust_weighted_memory_308_3,r2_train_trust_weighted_memory_seed_308_game_3,308,18,village
r2_train_trust_weighted_memory,4,trust_weighted_memory,train,train_trust_weighted_memory_308_4,r2_train_trust_weighted_memory_seed_308_game_4,308,23,wolf
r2_train_trust_weighted_memory,5,trust_weighted_memory,train,train_trust_weighted_memory_308_5,r2_train_trust_weighted_memory_seed_308_game_5,308,27,village
r2_train_trust_weighted_memory,6,trust_weighted_memory,train,train_trust_weighted_memory_308_6,r2_train_trust_weighted_memory_seed_308_game_6,308,17,village
r2_train_trust_weighted_memory,7,trust_weighted_memory,train,train_trust_weighted_memory_308_7,r2_train_trust_weighted_memory_seed_308_game_7,308,18,wolf
r2_train_trust_weighted_memory,8,trust_weighted_memory,train,train_trust_weighted_memory_308_8,r2_train_trust_weighted_memory_seed_308_game_8,308,22,village
r2_train_trust_weighted_memory,9,trust_weighted_memory,train,train_trust_weighted_memory_308_9,r2_train_trust_weighted_memory_seed_308_game_9,308,27,village
r2_train_trust_weighted_memory,10,trust_weighted_memory,train,train_trust_weighted_memory_308_10,r2_train_trust_weighted_memory_seed_308_game_10,308,22,wolf
r2_train_trust_weighted_memory,11,trust_weighted_memory,train,train_trust_weighted_memory_308_11,r2_train_trust_weighted_memory_seed_308_game_11,308,23,wolf
r2_train_trust_weighted_memory,12,trust_weighted_memory,train,train_trust_weighted_memory_308_12,r2_train_trust_weighted_memory_seed_308_game_12,308,21,village
r2_train_trust_weighted_memory,13,trust_weighted_memory,train,train_trust_weighted_memory_308_13,r2_train_trust_weighted_memory_seed_308_game_13,308,22,wolf
r2_train_trust_weighted_memory,14,trust_weighted_memory,train,train_trust_weighted_memory_308_14,r2_train_trust_weighted_memory_seed_308_game_14,308,24,village
r2_train_trust_weighted_memory,15,trust_weighted_memory,train,train_trust_weighted_memory_308_15,r2_train_trust_weighted_memory_seed_308_game_15,308,28,wolf
r2_train_trust_weighted_memory,16,trust_weighted_memory,train,train_trust_weighted_memory_308_16,r2_train_trust_weighted_memory_seed_308_game_16,308,22,wolf
r2_train_trust_weighted_memory,17,trust_weighted_memory,train,train_trust_weighted_memory_308_17,r2_train_trust_weighted_memory_seed_308_game_17,308,17,wolf
r2_train_trust_weighted_memory,18,trust_weighted_memory,train,train_trust_weighted_memory_308_18,r2_train_trust_weighted_memory_seed_308_game_18,308,21,wolf
r2_train_trust_weighted_memory,19,trust_weighted_memory,train,train_trust_weighted_memory_308_19,r2_train_trust_weighted_memory_seed_308_game_19,308,17,wolf
r2_train_trust_weighted_memory,20,trust_weighted_memory,train,train_trust_weighted_memory_308_20,r2_train_trust_weighted_memory_seed_308_game_20,308,22,village
r2_train_random_vote_speech,1,random_vote_speech,train,train_random_vote_speech_308_1,r2_train_random_vote_speech_seed_308_game_1,308,21,wolf
r2_train_random_vote_speech,2,random_vote_speech,train,train_random_vote_speech_308_2,r2_train_random_vote_speech_seed_308_game_2,308,23,wolf
r2_train_random_vote_speech,3,random_vote_speech,train,train_random_vote_speech_308_3,r2_train_random_vote_speech_seed_308_game_3,308,22,wolf
